"O01CT000701JW27432","518",
"O01CT000701JW26949","92",
"O01CT000701JW26864","17",
"O01CT000701JW27490","573",
"O01CT000701JW27411","498",
"O01CT000701JW27405","492",
"O01CT000701JW26928","72",
"O01CT000701JW26843","12",
"O01CT000701JW27469","553",
"O01CT000701JW26986","124",
"O01CT000701JW27384","471",
"O01CT000701JW26907","53",
"O01CT000701JW27448","532",
"O01CT000701JW27363","452",
"O01CT000701JW26880","33",
"O01CT000701JW27427","513",
"O01CT000701JW27342","434",
"O01CT000701JW26774","10",
"O01CT000701JW27406","493",
"O01CT000701JW27400","487",
"O01CT000701JW27321","417",
"O01CT000701JW26753","9",
"O01CT000701JW27379","467",
"O01CT000701JW27294","392",
"O01CT000701JW26817","11.31",
"O01CT000701JW27215","326",
"O01CT000701JW26732","8",
"O01CT000701JW27358","448",
"O01CT000701JW27273","372",
"O01CT000701JW26790","11.7",
"O01CT000701JW26711","1",
"O01CT000701JW27337","431.2",
"O01CT000701JW27252","352",
"O01CT000701JW27316","412",
"O01CT000701JW27289","388",
"O01CT000701JW27210","321",
"O01CT000701JW27204","315",
"O01CT000701JW26727","6",
"O01CT000701JW27125","251",
"O01CT000701JW27268","367",
"O01CT000701JW27183","295",
"O01CT000701JW27247","347",
"O01CT000701JW27645","722",
"O01CT000701JW27162","280",
"O01CT000701JW27226","333",
"O01CT000701JW27624","701",
"O01CT000701JW27141","265",
"O01CT000701JW27682","759",
"O01CT000701JW27199","311",
"O01CT000701JW27120","246",
"O01CT000701JW27035","168",
"O01CT000701JW27661","738",
"O01CT000701JW27178","290",
"O01CT000701JW27093","223",
"O01CT000701JW27014","150",
"O01CT000701JW27640","717",
"O01CT000701JW27157","278",
"O01CT000701JW27555","637",
"O01CT000701JW27072","203",
"O01CT000701JW27136","260",
"O01CT000701JW27534","616",
"O01CT000701JW27051","182",
"O01CT000701JW27677","754",
"O01CT000701JW27592","672 / 155",
"O01CT000701JW27513","595",
"O01CT000701JW27030","164",
"O01CT000701JW27656","733",
"O01CT000701JW26945","88",
"O01CT000701JW27571","651",
"O01CT000701JW27088","218",
"O01CT000701JW27009","145",
"O01CT000701JW27003","140",
"O01CT000701JW26924","69",
"O01CT000701JW27550","632",
"O01CT000701JW27067","198",
"O01CT000701JW27465","549",
"O01CT000701JW26982","120",
"O01CT000701JW27529","611",
"O01CT000701JW27046","178 / 11.18",
"O01CT000701JW27444","528",
"O01CT000701JW26961","102",
"O01CT000701JW27587","667",
"O01CT000701JW27508","590",
"O01CT000701JW27502","585",
"O01CT000701JW27423","510",
"O01CT000701JW26940","83",
"O01CT000701JW26855","14",
"O01CT000701JW27481","564",
"O01CT000701JW26998","135",
"O01CT000701JW26919","65",
"O01CT000701JW26834","11.47",
"O01CT000701JW27460","544",
"O01CT000701JW26977","116",
"O01CT000701JW27375","463",
"O01CT000701JW26892","41",
"O01CT000701JW26813","11.27",
"O01CT000701JW27439","524",
"O01CT000701JW26956","97",
"O01CT000701JW27354","445",
"O01CT000701JW26871","24",
"O01CT000701JW27497","580",
"O01CT000701JW27418","505",
"O01CT000701JW27333","428",
"O01CT000701JW26850","13",
"O01CT000701JW27476","559",
"O01CT000701JW26765","9",
"O01CT000701JW27391","478",
"O01CT000701JW27312","408 / 2",
"O01CT000701JW26829","11.42",
"O01CT000701JW27370","458",
"O01CT000701JW27285","384",
"O01CT000701JW26802","11.17",
"O01CT000701JW26808","11.22",
"O01CT000701JW27349","440",
"O01CT000701JW26866","19",
"O01CT000701JW27264","363",
"O01CT000701JW27328","424",
"O01CT000701JW27243","343",
"O01CT000701JW27386","473",
"O01CT000701JW27307","405",
"O01CT000701JW27301","399",
"O01CT000701JW27222","332.1/ 763",
"O01CT000701JW26739","9",
"O01CT000701JW27280","379",
"O01CT000701JW26797","11.13",
"O01CT000701JW27195","307",
"O01CT000701JW26718","3",
"O01CT000701JW27259","358",
"O01CT000701JW26776","10",
"O01CT000701JW27174","287",
"O01CT000701JW27238","338",
